,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,combined
0,0.6312926391530026,0.8785836778518089,0.7086186497500646,0.01894189055422098,1.3895413241590377,-0.7427182741676742,0.9020952182005592,-1.6672711149952648,1.2862943262101454,1.0945316532744438,-1.51120032433844,1.7305964991216456,370.1848
1,1.7270133482868517,-1.046711839848842,0.6893676255466826,1.0957380803568393,0.40934516884811256,1.3464055413482963,-1.0134732815856784,-0.9639526999078709,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,2406.2012
2,1.3735550550178681,-0.25508102565403257,0.8330765212249303,1.3350261225351991,-0.582091768060415,-0.7427182741676742,1.3809873431471187,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,-0.19079296422359987,2109.2544
3,1.750577234504784,-1.2798420585004173,1.5059864467420514,0.4975179749109403,0.8005243684446745,1.3464055413482963,-0.2951350941658393,0.7943433378106135,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,1402.1748
4,1.3382092256909701,0.20517838345456996,0.34655822054898916,0.7368060170892999,-0.26060541436898765,-0.7427182741676742,1.3809873431471187,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,2900.2248
5,1.2439536808192406,1.8695085266840876,-1.5579295613714368,-1.297142341426757,1.6975387399333421,-0.7427182741676742,0.1837570307807201,-1.3156119074515678,-1.758788842388499,1.0945316532744438,-0.2531519423625701,1.7305964991216456,1070.6064
6,1.3735550550178681,-0.25943152855550494,0.8443062853435701,0.7368060170892999,-0.582091768060415,-0.7427182741676742,1.3809873431471187,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,2684.5056
7,1.514938372325462,-0.9590781362341528,-0.30659373712739413,-1.297142341426757,-1.112656659467246,-0.7427182741676742,-0.534581156639119,-1.3156119074515678,-1.758788842388499,1.0945316532744438,-0.2531519423625701,-0.19079296422359987,2892.2352
8,0.13645102857642583,-0.9327400583588392,-0.9469116786681891,1.0957380803568393,-0.1729273179076893,1.3464055413482963,1.3809873431471187,-0.9639526999078709,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,639.168
9,1.5738480878702925,-0.47658778156432297,-1.4916899955916327,0.7368060170892999,0.7533130857347445,1.3464055413482963,-0.534581156639119,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,335.5632
10,1.3971189412358007,0.033418059832238896,-0.34615138336131057,-0.10070213053495884,0.3463967919015394,1.3464055413482963,-0.7740272191123987,1.1460025453543103,0.27126660334393066,-1.3520433086347647,-0.2531519423625701,-0.19079296422359987,2396.88
11,0.10110519924952738,-0.9967251097856457,1.070720789503581,0.1385859116434008,-0.6427919886874677,1.3464055413482963,-1.0134732815856784,1.4976617528980074,-0.7437611195222841,-1.3520433086347647,-0.2531519423625701,-0.19079296422359987,5797.7864
12,4.1857870446073225e-16,-1.1745546625715464,-0.6179501770807951,-1.5364303836051167,0.2834484149549662,-0.7427182741676742,-0.534581156639119,0.09102492272321974,-0.7437611195222841,1.0945316532744438,2.2629448215891697,-0.19079296422359987,3542.056
13,-0.9486659317593537,1.3797624121921352,0.3353284564303493,0.7368060170892999,-0.6225585818117835,1.3464055413482963,-0.534581156639119,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,1772.3596
14,-0.19344337847462556,1.5853734142255023,-0.5164587774805646,-1.297142341426757,0.645401582397762,-0.7427182741676742,-0.2951350941658393,-1.3156119074515678,-1.758788842388499,1.0945316532744438,-0.2531519423625701,-0.19079296422359987,1278.336
15,-0.9592696805574231,0.9008903614684612,-0.2981072439577366,0.1385859116434008,-1.4206540752415504,1.3464055413482963,1.6204334056203982,1.4976617528980074,-0.7437611195222841,-1.3520433086347647,-0.2531519423625701,-2.1121824275688454,1238.388
16,1.7270133482868517,-1.0038580344252521,0.11904640800938494,1.3350261225351991,1.4165191999932834,-0.7427182741676742,0.4232030932539998,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,1.7305964991216456,1177.1344
17,-0.0638420042759981,-0.4607526915700173,-0.5218201877212064,1.3350261225351991,1.562649360762114,-0.7427182741676742,0.4232030932539998,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,1.7305964991216456,1607.907
18,0.442781549409545,-0.4317237385675795,-0.5111807883448038,0.7368060170892999,0.2946891965525686,1.3464055413482963,-1.4923654065322378,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,1867.569
19,-0.9003599650125925,-1.2798420585004173,0.5227339685462407,0.4975179749109403,0.5397382353802999,1.3464055413482963,-1.4923654065322378,0.7943433378106135,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,3151.8972
20,1.8330508362675464,-0.5182933795148428,0.14783952320957697,1.3350261225351991,1.4682267953422543,-0.7427182741676742,0.4232030932539998,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,1.7305964991216456,2267.049
21,1.514938372325462,-0.06897559739007532,0.3641215716305413,0.4975179749109403,-0.5326323290309646,1.3464055413482963,-1.7318114690055175,0.7943433378106135,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,2641.8944
22,1.8448327793765127,-1.2798420585004173,1.5940951760168975,0.4975179749109403,-0.6832588024388362,1.3464055413482963,1.141541280673839,0.7943433378106135,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,2636.568
23,0.2071426872302227,-0.040013666479041844,-1.0222281023598878,-1.297142341426757,0.22050003800839305,1.3464055413482963,-0.2951350941658393,-1.3156119074515678,-1.758788842388499,1.0945316532744438,-0.2531519423625701,-0.19079296422359987,607.2096
24,1.2439536808192406,0.0033977094056513463,1.7564647311562902,0.1385859116434008,-0.6855069587583567,1.3464055413482963,-0.2951350941658393,1.4976617528980074,-0.7437611195222841,-1.3520433086347647,-0.2531519423625701,-0.19079296422359987,5727.2116
25,-0.18166143536565926,-1.2798420585004173,-0.27028630547981547,-0.10070213053495884,1.4187673563128038,-0.7427182741676742,0.9020952182005592,1.1460025453543103,0.27126660334393066,-1.3520433086347647,-0.2531519423625701,1.7305964991216456,3325.671
26,0.2071426872302227,1.4514015874462887,1.9967688492790414,0.7368060170892999,-0.6742661771607542,-0.7427182741676742,-0.7740272191123987,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,8479.6288
27,-0.8308465006696925,-0.5043990699436024,-0.8892420271629242,1.3350261225351991,1.3625634483247921,-0.7427182741676742,0.9020952182005592,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,1.7305964991216456,1342.2528
28,1.8683966655944453,-0.07240168630707712,-0.856184810101683,1.3350261225351991,0.2317408196059954,1.3464055413482963,-1.7318114690055175,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,-0.19079296422359987,1505.3738
29,4.1857870446073225e-16,1.9819794810125073,0.9185254006556759,-1.5364303836051167,-1.461120888992919,-0.7427182741676742,1.6204334056203982,-0.2606342848204772,0.27126660334393066,-1.3520433086347647,-1.51120032433844,-2.1121824275688454,197.0768
30,0.17179685790332425,0.2783100564235373,1.9102226614687037,0.7368060170892999,-0.06501581457070672,1.3464055413482963,-0.534581156639119,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,2087.9488
31,-0.477388207400709,-0.8732800803501303,1.8504418143091341,1.3350261225351991,1.5806346113182776,-0.7427182741676742,0.1837570307807201,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,1.7305964991216456,4857.6768
32,4.1857870446073225e-16,0.35424792194160354,-0.49298536196857395,-1.5364303836051167,0.7825391178885107,-0.7427182741676742,1.3809873431471187,0.09102492272321974,-0.7437611195222841,1.0945316532744438,2.2629448215891697,-0.19079296422359987,2074.6328
33,4.1857870446073225e-16,-0.04684688564186107,-0.2820230132358108,-1.5364303836051167,1.5896272365963597,-0.7427182741676742,0.1837570307807201,0.09102492272321974,-0.7437611195222841,1.0945316532744438,2.2629448215891697,1.7305964991216456,4629.9732
34,-0.4290822406539479,0.8677045313816735,0.780684858855426,1.3350261225351991,-0.6023251749360992,-0.7427182741676742,-0.2951350941658393,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,-0.19079296422359987,3630.6074
35,1.7270133482868517,-0.5749497546400374,1.2469382480532734,1.3350261225351991,-1.524069265939492,-0.7427182741676742,-0.7740272191123987,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,-2.1121824275688454,2409.5302
36,0.5134732080633415,-0.20068482948265282,-0.012377125723070809,-0.10070213053495884,1.609860643472044,-0.7427182741676742,0.4232030932539998,1.1460025453543103,0.27126660334393066,-1.3520433086347647,-0.2531519423625701,1.7305964991216456,1411.496
37,-0.546901671743609,-0.18050534355944814,1.465373202680983,0.1385859116434008,-1.6971773025425683,-0.7427182741676742,-0.7740272191123987,1.4976617528980074,-0.7437611195222841,-1.3520433086347647,-0.2531519423625701,-2.1121824275688454,3020.7346
38,1.4560286567806313,2.145406125501825,0.508886065135941,0.7368060170892999,1.1265070347751427,-0.7427182741676742,0.4232030932539998,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,1.7305964991216456,2586.633
39,1.785923063831682,-0.8300498651011996,0.21678064938592204,1.0957380803568393,1.3693079172833535,-0.7427182741676742,0.9020952182005592,-0.9639526999078709,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,1.7305964991216456,2909.546
40,-1.8252424990664327,-0.7074852253352127,-0.5271398874094076,1.3350261225351991,0.26771132071832293,1.3464055413482963,1.3809873431471187,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,-0.19079296422359987,2011.3818
41,0.4074357200826466,2.0317535492839465,-1.491183051954277,0.7368060170892999,-0.9710228113374564,-0.7427182741676742,-0.2951350941658393,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,739.038
42,-1.1666318792752268,-0.8637288718749966,-0.5159518338432089,0.7368060170892999,-0.9013299654323218,-0.7427182741676742,1.141541280673839,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,3020.0688
43,-0.33482669578221885,-0.8747600935577218,-0.11754226244211387,-1.297142341426757,1.5559048918035525,-0.7427182741676742,0.1837570307807201,-1.3156119074515678,-1.758788842388499,1.0945316532744438,-0.2531519423625701,1.7305964991216456,2649.884
44,-1.0888710547560503,-0.5383629399317303,-0.8582960057559874,1.3350261225351991,0.6588905203148848,1.3464055413482963,-0.7740272191123987,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,-0.19079296422359987,959.4178
45,-0.09918783360289653,0.29878576916826605,-0.7744096677897497,-1.297142341426757,0.8926987775450137,1.3464055413482963,-0.2951350941658393,-1.3156119074515678,-1.758788842388499,1.0945316532744438,-0.2531519423625701,-0.19079296422359987,1177.1344
46,1.750577234504784,1.472039250919382,-0.28738442347645266,1.3350261225351991,-1.4004206683658662,-0.7427182741676742,1.3809873431471187,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,-0.19079296422359987,1470.0864
47,-0.9239238512305247,0.05743759464876651,-1.3838232984760486,0.1385859116434008,-0.03354162609742013,1.3464055413482963,-1.252919344058958,1.4976617528980074,-0.7437611195222841,-1.3520433086347647,-0.2531519423625701,-0.19079296422359987,718.3982
48,-1.4623586513102762,2.653177124150406,-1.5974454970529124,0.01894189055422098,0.1463108794642175,1.3464055413482963,-1.7318114690055175,-1.6672711149952648,1.2862943262101454,1.0945316532744438,-1.51120032433844,-0.19079296422359987,251.6724
49,4.1857870446073225e-16,-0.746831618612092,-1.2578028855366752,-1.5364303836051167,1.4727231079812952,-0.7427182741676742,0.1837570307807201,0.09102492272321974,-0.7437611195222841,1.0945316532744438,2.2629448215891697,1.7305964991216456,1661.8368
50,1.3971189412358007,1.9582487712121386,0.8421116685843842,0.7368060170892999,1.3355855724905465,-0.7427182741676742,0.4232030932539998,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,1.7305964991216456,2332.9632
51,-1.4046271300763422,0.21170801264222452,-0.762124305843958,0.7368060170892999,-1.7016736151816094,-0.7427182741676742,1.6204334056203982,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-2.1121824275688454,2189.1504
52,-1.6591171012300105,-1.2101389674847238,0.21783624721307454,1.3350261225351991,-1.4521282637148372,-0.7427182741676742,-0.0556890316925596,-0.6122934923641741,-0.7437611195222841,1.0945316532744438,1.0048964396132998,-2.1121824275688454,1384.1982
53,4.1857870446073225e-16,-0.106631770052153,-0.21046374776780546,-1.5364303836051167,1.2501556323487686,-0.7427182741676742,0.4232030932539998,-0.2606342848204772,0.27126660334393066,-1.3520433086347647,-1.51120032433844,1.7305964991216456,379.506
54,1.9862160966841065,0.04996016718292764,1.891520291455118,0.7368060170892999,-1.2138236938456672,-0.7427182741676742,-1.0134732815856784,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,5206.556
55,4.1857870446073225e-16,1.7084628671155306,0.593828000929331,-1.5364303836051167,-1.3397204477388136,-0.7427182741676742,1.3809873431471187,0.09102492272321974,-0.7437611195222841,1.0945316532744438,2.2629448215891697,-0.19079296422359987,5469.547
56,-0.7825405339229314,0.37124745313354074,-0.5710033460568138,1.0957380803568393,-0.7664405862610936,-0.7427182741676742,-1.7318114690055175,-0.9639526999078709,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,2556.672
57,-0.264135037128422,-0.17104394236769274,0.17350755548075308,-1.297142341426757,-0.3437871981912451,1.3464055413482963,0.6626491557272794,-1.3156119074515678,-1.758788842388499,1.0945316532744438,-0.2531519423625701,-0.19079296422359987,1360.2294
58,0.6548565253709348,-1.1100575917417221,1.0327673952866132,1.0957380803568393,0.0856106588371648,1.3464055413482963,0.6626491557272794,-0.9639526999078709,1.2862943262101454,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,5366.348
59,0.7491120702426642,-0.17009651128089728,1.8146413262989112,0.01894189055422098,1.0006102808819963,-0.7427182741676742,-0.2951350941658393,-1.6672711149952648,1.2862943262101454,1.0945316532744438,-1.51120032433844,-0.19079296422359987,508.6712
60,4.1857870446073225e-16,0.30492812739581343,-1.305256660198012,-1.5364303836051167,0.24073344488407727,1.3464055413482963,-0.534581156639119,0.09102492272321974,-0.7437611195222841,1.0945316532744438,2.2629448215891697,-0.19079296422359987,1374.2112
61,1.9862160966841065,0.9463952114164116,1.8883117874212212,0.01894189055422098,-1.2138236938456672,-0.7427182741676742,-1.0134732815856784,-1.6672711149952648,1.2862943262101454,1.0945316532744438,-1.51120032433844,-0.19079296422359987,520.6556
62,-1.1725228508297096,-0.9730771340029531,0.33207824184401175,0.7368060170892999,-1.0766861583549185,-0.7427182741676742,1.3809873431471187,0.44268413026691666,0.27126660334393066,-0.12875582768016053,-0.2531519423625701,-0.19079296422359987,2773.057
63,-1.4812097602846221,-1.2798420585004173,-1.6182173521683618,-1.297142341426757,-0.3752613866645317,1.3464055413482963,-0.534581156639119,-1.3156119074515678,-1.758788842388499,1.0945316532744438,-0.2531519423625701,-0.19079296422359987,303.6048
64,4.1857870446073225e-16,-0.12972495829795255,-0.20138688985591063,-1.5364303836051167,0.5554753296169431,1.3464055413482963,-0.2951350941658393,0.09102492272321974,-0.7437611195222841,1.0945316532744438,2.2629448215891697,-0.19079296422359987,2797.6916
